repository,issue_number,issue_url,state,decision,decision_provenance
zylon-ai/private-gpt,984,https://github.com/zylon-ai/private-gpt/issues/984,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,986,https://github.com/zylon-ai/private-gpt/issues/986,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,990,https://github.com/zylon-ai/private-gpt/issues/990,closed,Include,Present in released 654-issue dataset
zylon-ai/private-gpt,994,https://github.com/zylon-ai/private-gpt/issues/994,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1002,https://github.com/zylon-ai/private-gpt/issues/1002,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1003,https://github.com/zylon-ai/private-gpt/issues/1003,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1004,https://github.com/zylon-ai/private-gpt/issues/1004,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1007,https://github.com/zylon-ai/private-gpt/issues/1007,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1009,https://github.com/zylon-ai/private-gpt/issues/1009,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1014,https://github.com/zylon-ai/private-gpt/issues/1014,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1018,https://github.com/zylon-ai/private-gpt/issues/1018,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1021,https://github.com/zylon-ai/private-gpt/issues/1021,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1022,https://github.com/zylon-ai/private-gpt/issues/1022,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1023,https://github.com/zylon-ai/private-gpt/issues/1023,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1026,https://github.com/zylon-ai/private-gpt/issues/1026,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1028,https://github.com/zylon-ai/private-gpt/issues/1028,closed,Include,Present in released 654-issue dataset
zylon-ai/private-gpt,1029,https://github.com/zylon-ai/private-gpt/issues/1029,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1033,https://github.com/zylon-ai/private-gpt/issues/1033,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1035,https://github.com/zylon-ai/private-gpt/issues/1035,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1039,https://github.com/zylon-ai/private-gpt/issues/1039,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1040,https://github.com/zylon-ai/private-gpt/issues/1040,closed,Include,Present in released 654-issue dataset
zylon-ai/private-gpt,1044,https://github.com/zylon-ai/private-gpt/issues/1044,closed,Include,Present in released 654-issue dataset
zylon-ai/private-gpt,1045,https://github.com/zylon-ai/private-gpt/issues/1045,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1049,https://github.com/zylon-ai/private-gpt/issues/1049,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1056,https://github.com/zylon-ai/private-gpt/issues/1056,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1058,https://github.com/zylon-ai/private-gpt/issues/1058,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1060,https://github.com/zylon-ai/private-gpt/issues/1060,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1061,https://github.com/zylon-ai/private-gpt/issues/1061,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1064,https://github.com/zylon-ai/private-gpt/issues/1064,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1066,https://github.com/zylon-ai/private-gpt/issues/1066,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1070,https://github.com/zylon-ai/private-gpt/issues/1070,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1117,https://github.com/zylon-ai/private-gpt/issues/1117,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,1986,https://github.com/zylon-ai/private-gpt/issues/1986,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2005,https://github.com/zylon-ai/private-gpt/issues/2005,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2006,https://github.com/zylon-ai/private-gpt/issues/2006,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2013,https://github.com/zylon-ai/private-gpt/issues/2013,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2076,https://github.com/zylon-ai/private-gpt/issues/2076,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2085,https://github.com/zylon-ai/private-gpt/issues/2085,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2102,https://github.com/zylon-ai/private-gpt/issues/2102,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2106,https://github.com/zylon-ai/private-gpt/issues/2106,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2108,https://github.com/zylon-ai/private-gpt/issues/2108,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
zylon-ai/private-gpt,2138,https://github.com/zylon-ai/private-gpt/issues/2138,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,12,https://github.com/QuivrHQ/quivr/issues/12,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,41,https://github.com/QuivrHQ/quivr/issues/41,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,502,https://github.com/QuivrHQ/quivr/issues/502,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,603,https://github.com/QuivrHQ/quivr/issues/603,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,784,https://github.com/QuivrHQ/quivr/issues/784,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1072,https://github.com/QuivrHQ/quivr/issues/1072,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1227,https://github.com/QuivrHQ/quivr/issues/1227,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1238,https://github.com/QuivrHQ/quivr/issues/1238,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1239,https://github.com/QuivrHQ/quivr/issues/1239,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1243,https://github.com/QuivrHQ/quivr/issues/1243,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1248,https://github.com/QuivrHQ/quivr/issues/1248,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,1250,https://github.com/QuivrHQ/quivr/issues/1250,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1261,https://github.com/QuivrHQ/quivr/issues/1261,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1280,https://github.com/QuivrHQ/quivr/issues/1280,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1283,https://github.com/QuivrHQ/quivr/issues/1283,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1286,https://github.com/QuivrHQ/quivr/issues/1286,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1287,https://github.com/QuivrHQ/quivr/issues/1287,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1290,https://github.com/QuivrHQ/quivr/issues/1290,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1294,https://github.com/QuivrHQ/quivr/issues/1294,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1297,https://github.com/QuivrHQ/quivr/issues/1297,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1336,https://github.com/QuivrHQ/quivr/issues/1336,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1341,https://github.com/QuivrHQ/quivr/issues/1341,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1343,https://github.com/QuivrHQ/quivr/issues/1343,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1347,https://github.com/QuivrHQ/quivr/issues/1347,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1350,https://github.com/QuivrHQ/quivr/issues/1350,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1353,https://github.com/QuivrHQ/quivr/issues/1353,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1354,https://github.com/QuivrHQ/quivr/issues/1354,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1355,https://github.com/QuivrHQ/quivr/issues/1355,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1356,https://github.com/QuivrHQ/quivr/issues/1356,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1357,https://github.com/QuivrHQ/quivr/issues/1357,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1360,https://github.com/QuivrHQ/quivr/issues/1360,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1363,https://github.com/QuivrHQ/quivr/issues/1363,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,1370,https://github.com/QuivrHQ/quivr/issues/1370,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1374,https://github.com/QuivrHQ/quivr/issues/1374,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1376,https://github.com/QuivrHQ/quivr/issues/1376,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1392,https://github.com/QuivrHQ/quivr/issues/1392,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,1393,https://github.com/QuivrHQ/quivr/issues/1393,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,1398,https://github.com/QuivrHQ/quivr/issues/1398,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1400,https://github.com/QuivrHQ/quivr/issues/1400,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1401,https://github.com/QuivrHQ/quivr/issues/1401,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1402,https://github.com/QuivrHQ/quivr/issues/1402,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1412,https://github.com/QuivrHQ/quivr/issues/1412,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1413,https://github.com/QuivrHQ/quivr/issues/1413,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1455,https://github.com/QuivrHQ/quivr/issues/1455,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1458,https://github.com/QuivrHQ/quivr/issues/1458,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1479,https://github.com/QuivrHQ/quivr/issues/1479,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1491,https://github.com/QuivrHQ/quivr/issues/1491,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1498,https://github.com/QuivrHQ/quivr/issues/1498,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1515,https://github.com/QuivrHQ/quivr/issues/1515,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1517,https://github.com/QuivrHQ/quivr/issues/1517,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1518,https://github.com/QuivrHQ/quivr/issues/1518,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1519,https://github.com/QuivrHQ/quivr/issues/1519,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1520,https://github.com/QuivrHQ/quivr/issues/1520,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1544,https://github.com/QuivrHQ/quivr/issues/1544,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1553,https://github.com/QuivrHQ/quivr/issues/1553,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,1557,https://github.com/QuivrHQ/quivr/issues/1557,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1568,https://github.com/QuivrHQ/quivr/issues/1568,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1575,https://github.com/QuivrHQ/quivr/issues/1575,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1576,https://github.com/QuivrHQ/quivr/issues/1576,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1582,https://github.com/QuivrHQ/quivr/issues/1582,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1583,https://github.com/QuivrHQ/quivr/issues/1583,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1600,https://github.com/QuivrHQ/quivr/issues/1600,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1602,https://github.com/QuivrHQ/quivr/issues/1602,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1608,https://github.com/QuivrHQ/quivr/issues/1608,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1610,https://github.com/QuivrHQ/quivr/issues/1610,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1625,https://github.com/QuivrHQ/quivr/issues/1625,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1637,https://github.com/QuivrHQ/quivr/issues/1637,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1649,https://github.com/QuivrHQ/quivr/issues/1649,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1650,https://github.com/QuivrHQ/quivr/issues/1650,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1652,https://github.com/QuivrHQ/quivr/issues/1652,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1654,https://github.com/QuivrHQ/quivr/issues/1654,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1667,https://github.com/QuivrHQ/quivr/issues/1667,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1675,https://github.com/QuivrHQ/quivr/issues/1675,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1679,https://github.com/QuivrHQ/quivr/issues/1679,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1681,https://github.com/QuivrHQ/quivr/issues/1681,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1689,https://github.com/QuivrHQ/quivr/issues/1689,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1690,https://github.com/QuivrHQ/quivr/issues/1690,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,1706,https://github.com/QuivrHQ/quivr/issues/1706,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1708,https://github.com/QuivrHQ/quivr/issues/1708,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1709,https://github.com/QuivrHQ/quivr/issues/1709,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1710,https://github.com/QuivrHQ/quivr/issues/1710,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1711,https://github.com/QuivrHQ/quivr/issues/1711,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1712,https://github.com/QuivrHQ/quivr/issues/1712,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1720,https://github.com/QuivrHQ/quivr/issues/1720,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1724,https://github.com/QuivrHQ/quivr/issues/1724,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1734,https://github.com/QuivrHQ/quivr/issues/1734,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1738,https://github.com/QuivrHQ/quivr/issues/1738,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1739,https://github.com/QuivrHQ/quivr/issues/1739,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1746,https://github.com/QuivrHQ/quivr/issues/1746,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1761,https://github.com/QuivrHQ/quivr/issues/1761,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1766,https://github.com/QuivrHQ/quivr/issues/1766,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1768,https://github.com/QuivrHQ/quivr/issues/1768,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1775,https://github.com/QuivrHQ/quivr/issues/1775,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1778,https://github.com/QuivrHQ/quivr/issues/1778,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1781,https://github.com/QuivrHQ/quivr/issues/1781,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1803,https://github.com/QuivrHQ/quivr/issues/1803,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1805,https://github.com/QuivrHQ/quivr/issues/1805,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1806,https://github.com/QuivrHQ/quivr/issues/1806,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1816,https://github.com/QuivrHQ/quivr/issues/1816,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1818,https://github.com/QuivrHQ/quivr/issues/1818,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1822,https://github.com/QuivrHQ/quivr/issues/1822,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1824,https://github.com/QuivrHQ/quivr/issues/1824,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1827,https://github.com/QuivrHQ/quivr/issues/1827,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1828,https://github.com/QuivrHQ/quivr/issues/1828,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1829,https://github.com/QuivrHQ/quivr/issues/1829,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1831,https://github.com/QuivrHQ/quivr/issues/1831,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1843,https://github.com/QuivrHQ/quivr/issues/1843,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1846,https://github.com/QuivrHQ/quivr/issues/1846,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1850,https://github.com/QuivrHQ/quivr/issues/1850,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1854,https://github.com/QuivrHQ/quivr/issues/1854,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1855,https://github.com/QuivrHQ/quivr/issues/1855,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1856,https://github.com/QuivrHQ/quivr/issues/1856,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1868,https://github.com/QuivrHQ/quivr/issues/1868,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1871,https://github.com/QuivrHQ/quivr/issues/1871,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1895,https://github.com/QuivrHQ/quivr/issues/1895,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1898,https://github.com/QuivrHQ/quivr/issues/1898,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1904,https://github.com/QuivrHQ/quivr/issues/1904,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1911,https://github.com/QuivrHQ/quivr/issues/1911,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1912,https://github.com/QuivrHQ/quivr/issues/1912,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1913,https://github.com/QuivrHQ/quivr/issues/1913,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1914,https://github.com/QuivrHQ/quivr/issues/1914,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1940,https://github.com/QuivrHQ/quivr/issues/1940,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1942,https://github.com/QuivrHQ/quivr/issues/1942,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1943,https://github.com/QuivrHQ/quivr/issues/1943,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1947,https://github.com/QuivrHQ/quivr/issues/1947,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1949,https://github.com/QuivrHQ/quivr/issues/1949,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1971,https://github.com/QuivrHQ/quivr/issues/1971,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1972,https://github.com/QuivrHQ/quivr/issues/1972,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1988,https://github.com/QuivrHQ/quivr/issues/1988,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1989,https://github.com/QuivrHQ/quivr/issues/1989,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1991,https://github.com/QuivrHQ/quivr/issues/1991,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1992,https://github.com/QuivrHQ/quivr/issues/1992,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1993,https://github.com/QuivrHQ/quivr/issues/1993,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1994,https://github.com/QuivrHQ/quivr/issues/1994,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1998,https://github.com/QuivrHQ/quivr/issues/1998,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,1999,https://github.com/QuivrHQ/quivr/issues/1999,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2000,https://github.com/QuivrHQ/quivr/issues/2000,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2001,https://github.com/QuivrHQ/quivr/issues/2001,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2002,https://github.com/QuivrHQ/quivr/issues/2002,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2003,https://github.com/QuivrHQ/quivr/issues/2003,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2006,https://github.com/QuivrHQ/quivr/issues/2006,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2007,https://github.com/QuivrHQ/quivr/issues/2007,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2008,https://github.com/QuivrHQ/quivr/issues/2008,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2009,https://github.com/QuivrHQ/quivr/issues/2009,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2010,https://github.com/QuivrHQ/quivr/issues/2010,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2021,https://github.com/QuivrHQ/quivr/issues/2021,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2022,https://github.com/QuivrHQ/quivr/issues/2022,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2056,https://github.com/QuivrHQ/quivr/issues/2056,closed,Include,Present in released 654-issue dataset
QuivrHQ/quivr,2083,https://github.com/QuivrHQ/quivr/issues/2083,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2085,https://github.com/QuivrHQ/quivr/issues/2085,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2093,https://github.com/QuivrHQ/quivr/issues/2093,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2114,https://github.com/QuivrHQ/quivr/issues/2114,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
QuivrHQ/quivr,2115,https://github.com/QuivrHQ/quivr/issues/2115,closed,Exclude,Absent from final dataset; criterion-level exclusion reason was not retained
